,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
342,-20.0,-13.0,-14.0,-11.0,-9.0,-13.0,-14.0,-8.0,-13.0,-11.0
343,-18.0,-12.0,-12.0,-7.0,-6.0,-7.0,-11.0,-7.0,-13.0,-11.0
344,-17.0,-16.0,-11.0,-11.0,-11.0,-9.0,-13.0,-6.0,-9.0,-9.0
345,-19.0,-13.0,-10.0,-10.0,-9.0,-9.0,-13.0,-5.0,-10.0,-9.0
346,-17.0,-15.0,-10.0,-9.0,-9.0,-9.0,-15.0,-5.0,-8.0,-10.0
347,-19.0,-15.0,-13.0,-10.0,-9.0,-11.0,-16.0,-7.0,-10.0,-11.0
348,-18.0,-15.0,-11.0,-10.0,-9.0,-9.0,-14.0,-6.0,-8.0,-10.0
349,-18.0,-16.0,-13.0,-10.0,-10.0,-10.0,-16.0,-8.0,-11.0,-10.0
350,-19.0,-18.0,-9.0,-10.0,-9.0,-8.0,-11.0,-4.0,-12.0,-11.0
351,-21.0,-15.0,-11.0,-7.0,-7.0,-10.0,-14.0,-7.0,-14.0,-9.0
352,-19.0,-16.0,-11.0,-10.0,-9.0,-9.0,-14.0,-6.0,-11.0,-8.0
353,-21.0,-15.0,-14.0,-12.0,-10.0,-10.0,-15.0,-9.0,-13.0,-10.0
354,-19.0,-16.0,-12.0,-10.0,-10.0,-9.0,-14.0,-7.0,-11.0,-9.0
355,-18.0,-17.0,-11.0,-10.0,-9.0,-6.0,-15.0,-6.0,-9.0,-11.0
356,-18.0,-17.0,-10.0,-9.0,-9.0,-9.0,-17.0,-6.0,-10.0,-11.0
357,-28.0,-19.0,-17.0,-18.0,-13.0,-18.0,-21.0,-16.0,-25.0,-16.0
358,-20.0,-16.0,-13.0,-10.0,-8.0,-10.0,-14.0,-8.0,-10.0,-12.0
359,-18.0,-16.0,-10.0,-10.0,-9.0,-9.0,-15.0,-5.0,-11.0,-10.0
360,-19.0,-20.0,-11.0,-10.0,-10.0,-7.0,-15.0,-4.0,-10.0,-16.0
361,-20.0,-15.0,-12.0,-9.0,-9.0,-9.0,-14.0,-6.0,-13.0,-11.0
362,-20.0,-14.0,-14.0,-11.0,-9.0,-11.0,-15.0,-7.0,-13.0,-10.0
363,-19.0,-13.0,-12.0,-10.0,-8.0,-9.0,-14.0,-6.0,-11.0,-10.0
364,-18.0,-17.0,-12.0,-12.0,-11.0,-10.0,-14.0,-6.0,-11.0,-11.0
365,-17.0,-16.0,-9.0,-9.0,-9.0,-6.0,-13.0,-3.0,-11.0,-11.0
366,-17.0,-18.0,-8.0,-11.0,-11.0,-8.0,-12.0,-4.0,-10.0,-11.0
367,-20.0,-16.0,-14.0,-13.0,-11.0,-13.0,-17.0,-7.0,-13.0,-12.0
368,-17.0,-15.0,-8.0,-8.0,-7.0,-8.0,-13.0,-3.0,-8.0,-11.0
369,-21.0,-11.0,-10.0,-4.0,-3.0,-8.0,-15.0,-5.0,-15.0,-13.0
370,-18.0,-16.0,-10.0,-11.0,-8.0,-8.0,-13.0,-4.0,-10.0,-11.0
371,-20.0,-17.0,-12.0,-11.0,-9.0,-11.0,-15.0,-6.0,-12.0,-11.0
372,-19.0,-15.0,-12.0,-10.0,-7.0,-10.0,-14.0,-6.0,-12.0,-10.0
373,-21.0,-14.0,-14.0,-12.0,-9.0,-10.0,-14.0,-7.0,-12.0,-10.0
374,-19.0,-17.0,-12.0,-11.0,-9.0,-11.0,-13.0,-6.0,-11.0,-10.0
375,-18.0,-17.0,-9.0,-11.0,-9.0,-9.0,-11.0,-4.0,-10.0,-9.0
376,-17.0,-17.0,-9.0,-11.0,-8.0,-9.0,-14.0,-4.0,-9.0,-10.0
377,-18.0,-15.0,-12.0,-12.0,-10.0,-10.0,-14.0,-5.0,-9.0,-11.0
378,-19.0,-15.0,-11.0,-11.0,-8.0,-10.0,-13.0,-5.0,-10.0,-12.0
379,-19.0,-16.0,-12.0,-11.0,-9.0,-10.0,-15.0,-6.0,-11.0,-11.0
380,-19.0,-18.0,-9.0,-10.0,-8.0,-8.0,-13.0,-4.0,-11.0,-13.0
381,-20.0,-15.0,-12.0,-10.0,-9.0,-11.0,-15.0,-8.0,-12.0,-11.0
382,-19.0,-16.0,-12.0,-10.0,-9.0,-10.0,-13.0,-7.0,-10.0,-11.0
383,-22.0,-16.0,-15.0,-12.0,-10.0,-11.0,-17.0,-10.0,-13.0,-13.0
384,-18.0,-17.0,-11.0,-12.0,-11.0,-9.0,-13.0,-6.0,-9.0,-10.0
385,-18.0,-17.0,-10.0,-11.0,-10.0,-9.0,-13.0,-6.0,-10.0,-11.0
386,-19.0,-18.0,-11.0,-11.0,-8.0,-9.0,-14.0,-6.0,-11.0,-11.0
387,-20.0,-16.0,-13.0,-12.0,-10.0,-12.0,-16.0,-7.0,-11.0,-12.0
388,-17.0,-16.0,-9.0,-9.0,-8.0,-9.0,-13.0,-5.0,-7.0,-12.0
389,-17.0,-14.0,-10.0,-8.0,-8.0,-8.0,-13.0,-6.0,-10.0,-11.0
390,-17.0,-15.0,-9.0,-8.0,-7.0,-7.0,-12.0,-3.0,-12.0,-11.0
391,-21.0,-16.0,-13.0,-11.0,-10.0,-12.0,-15.0,-9.0,-14.0,-11.0
392,-20.0,-16.0,-13.0,-10.0,-9.0,-10.0,-13.0,-8.0,-14.0,-10.0
393,-20.0,-14.0,-13.0,-11.0,-9.0,-9.0,-13.0,-7.0,-12.0,-10.0
394,-19.0,-17.0,-13.0,-12.0,-11.0,-10.0,-13.0,-7.0,-11.0,-11.0
