,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
517,1.5,8.5,3.5,14.5,12.5,-3.5,1.5,5.5,16.5,13.5
518,3.5,8.5,4.5,14.5,14.5,-2.5,4.5,6.5,17.5,16.5
519,3.5,9.5,4.5,17.5,15.5,-0.5,4.5,5.5,14.5,14.5
520,5.5,8.5,4.5,12.5,12.5,0.5,10.5,6.5,16.5,15.5
521,-1.5,7.5,-0.5,14.5,12.5,-5.5,-0.5,1.5,10.5,12.5
522,1.5,9.5,1.5,13.5,12.5,-3.5,1.5,2.5,14.5,13.5
523,0.5,10.5,1.5,13.5,13.5,-2.5,2.5,3.5,14.5,15.5
524,2.5,8.5,2.5,15.5,13.5,-1.5,3.5,4.5,15.5,16.5
525,4.5,8.5,4.5,15.5,14.5,1.5,4.5,6.5,18.5,14.5
526,3.5,8.5,5.5,15.5,13.5,-0.5,2.5,6.5,15.5,15.5
527,2.5,7.5,3.5,14.5,13.5,-1.5,1.5,4.5,14.5,14.5
528,4.5,8.5,3.5,15.5,12.5,4.5,-1.5,5.5,22.5,11.5
529,5.5,8.5,4.5,13.5,12.5,0.5,3.5,6.5,18.5,15.5
530,4.5,9.5,6.5,15.5,15.5,1.5,5.5,6.5,15.5,16.5
531,-0.5,9.5,2.5,14.5,13.5,-2.5,1.5,3.5,12.5,13.5
532,3.5,12.5,4.5,14.5,15.5,1.5,4.5,5.5,16.5,16.5
533,2.5,11.5,3.5,14.5,13.5,-0.5,3.5,5.5,15.5,16.5
534,3.5,9.5,4.5,14.5,12.5,-2.5,4.5,5.5,15.5,15.5
535,2.5,8.5,5.5,14.5,13.5,-0.5,3.5,5.5,15.5,14.5
536,3.5,9.5,6.5,15.5,14.5,-0.5,3.5,6.5,16.5,15.5
537,1.5,10.5,2.5,13.5,13.5,-3.5,1.5,4.5,14.5,14.5
538,2.5,9.5,3.5,13.5,13.5,0.5,3.5,5.5,17.5,13.5
539,4.5,9.5,5.5,18.5,17.5,0.5,5.5,5.5,15.5,14.5
540,2.5,7.5,4.5,14.5,12.5,-3.5,3.5,6.5,13.5,13.5
541,4.5,9.5,4.5,15.5,13.5,-2.5,3.5,5.5,15.5,15.5
542,3.5,9.5,3.5,14.5,13.5,-2.5,3.5,5.5,16.5,15.5
543,1.5,13.5,3.5,15.5,15.5,-1.5,3.5,5.5,16.5,15.5
544,5.5,8.5,4.5,14.5,11.5,-1.5,4.5,6.5,17.5,15.5
545,4.5,9.5,6.5,15.5,14.5,0.5,4.5,7.5,17.5,16.5
546,4.5,10.5,4.5,14.5,13.5,-1.5,2.5,6.5,18.5,14.5
547,2.5,9.5,2.5,13.5,12.5,-3.5,1.5,5.5,17.5,14.5
548,5.5,10.5,5.5,15.5,13.5,-1.5,4.5,6.5,19.5,15.5
549,5.5,10.5,4.5,15.5,13.5,-1.5,2.5,5.5,16.5,15.5
550,6.5,7.5,8.5,14.5,12.5,-0.5,6.5,7.5,16.5,15.5
551,2.5,8.5,4.5,15.5,12.5,-1.5,2.5,4.5,15.5,14.5
552,2.5,8.5,2.5,12.5,11.5,-2.5,2.5,3.5,15.5,14.5
553,2.5,12.5,3.5,14.5,14.5,-1.5,3.5,4.5,15.5,15.5
554,4.5,8.5,4.5,14.5,12.5,-1.5,3.5,6.5,17.5,15.5
555,6.5,9.5,5.5,11.5,10.5,-1.5,4.5,6.5,19.5,14.5
556,6.5,7.5,6.5,15.5,13.5,-0.5,1.5,5.5,16.5,15.5
557,3.5,9.5,3.5,13.5,11.5,-2.5,0.5,4.5,16.5,14.5
558,4.5,9.5,5.5,15.5,13.5,-0.5,2.5,5.5,17.5,13.5
559,3.5,8.5,5.5,14.5,12.5,-1.5,2.5,5.5,15.5,14.5
560,5.5,7.5,7.5,13.5,11.5,-0.5,3.5,7.5,17.5,14.5
561,5.5,9.5,7.5,16.5,14.5,0.5,2.5,8.5,16.5,16.5
562,7.5,10.5,5.5,13.5,12.5,-0.5,4.5,7.5,17.5,17.5
563,2.5,11.5,3.5,13.5,13.5,-1.5,2.5,5.5,14.5,15.5
564,5.5,9.5,5.5,13.5,12.5,-2.5,3.5,7.5,17.5,17.5
565,4.5,8.5,6.5,13.5,12.5,-0.5,3.5,7.5,16.5,15.5
566,6.5,9.5,7.5,15.5,13.5,-0.5,3.5,8.5,18.5,16.5
567,1.5,11.5,4.5,14.5,13.5,-4.5,1.5,7.5,14.5,12.5
568,4.5,8.5,5.5,14.5,13.5,-1.5,3.5,7.5,16.5,13.5
569,4.5,9.5,5.5,14.5,13.5,-2.5,1.5,6.5,14.5,14.5
570,3.5,7.5,5.5,13.5,12.5,-2.5,2.5,6.5,14.5,12.5
571,3.5,9.5,4.5,14.5,13.5,-2.5,1.5,5.5,16.5,15.5
572,2.5,8.5,2.5,12.5,12.5,-3.5,1.5,4.5,14.5,14.5
573,-0.5,10.5,4.5,14.5,14.5,-1.5,1.5,5.5,14.5,13.5
574,4.5,9.5,6.5,15.5,14.5,-1.5,4.5,7.5,16.5,16.5
575,4.5,8.5,6.5,14.5,13.5,-1.5,3.5,7.5,17.5,15.5
576,5.5,8.5,8.5,15.5,14.5,-2.5,3.5,8.5,17.5,13.5
577,5.5,10.5,5.5,14.5,13.5,-1.5,2.5,6.5,18.5,15.5
578,4.5,10.5,6.5,15.5,14.5,-0.5,4.5,8.5,19.5,14.5
579,3.5,9.5,5.5,14.5,13.5,-2.5,2.5,6.5,15.5,14.5
580,4.5,7.5,8.5,15.5,13.5,-1.5,3.5,7.5,17.5,13.5
581,3.5,8.5,4.5,14.5,12.5,-2.5,2.5,5.5,16.5,13.5
582,2.5,8.5,3.5,13.5,12.5,-2.5,2.5,4.5,16.5,13.5
583,1.5,10.5,3.5,14.5,14.5,-1.5,3.5,4.5,15.5,14.5
584,4.5,8.5,5.5,14.5,12.5,-1.5,4.5,6.5,18.5,14.5
585,4.5,8.5,5.5,15.5,14.5,-2.5,3.5,5.5,17.5,13.5
586,5.5,7.5,6.5,15.5,14.5,-2.5,2.5,6.5,17.5,13.5
587,3.5,8.5,4.5,13.5,12.5,-4.5,2.5,5.5,16.5,12.5
588,5.5,10.5,7.5,17.5,15.5,1.5,4.5,6.5,19.5,13.5
589,5.5,10.5,6.5,15.5,13.5,-0.5,3.5,5.5,16.5,13.5
590,4.5,6.5,6.5,13.5,11.5,-1.5,3.5,6.5,14.5,12.5
591,-0.5,7.5,1.5,13.5,11.5,-4.5,0.5,2.5,11.5,12.5
592,2.5,7.5,2.5,12.5,11.5,-3.5,2.5,3.5,13.5,13.5
593,0.5,9.5,1.5,12.5,12.5,-3.5,1.5,3.5,12.5,12.5
594,2.5,8.5,3.5,13.5,11.5,-3.5,2.5,5.5,14.5,13.5
595,6.5,8.5,7.5,15.5,13.5,0.5,5.5,8.5,16.5,15.5
596,3.5,7.5,5.5,14.5,12.5,-0.5,2.5,6.5,17.5,13.5
597,1.5,8.5,1.5,11.5,11.5,-4.5,0.5,3.5,14.5,13.5
598,3.5,7.5,4.5,13.5,12.5,-2.5,3.5,5.5,16.5,12.5
599,5.5,8.5,5.5,14.5,12.5,-1.5,4.5,6.5,14.5,14.5
600,7.5,9.5,9.5,17.5,14.5,-0.5,5.5,11.5,20.5,15.5
601,4.5,8.5,5.5,15.5,13.5,-0.5,2.5,8.5,18.5,13.5
602,6.5,9.5,6.5,15.5,13.5,0.5,3.5,11.5,20.5,14.5
603,3.5,11.5,5.5,16.5,16.5,0.5,4.5,8.5,17.5,13.5
604,4.5,8.5,4.5,14.5,12.5,-1.5,3.5,7.5,17.5,14.5
605,6.5,9.5,7.5,15.5,13.5,-0.5,2.5,9.5,17.5,14.5
606,6.5,9.5,6.5,14.5,13.5,-0.5,3.5,9.5,18.5,14.5
607,4.5,9.5,5.5,15.5,14.5,-0.5,2.5,8.5,20.5,13.5
608,5.5,9.5,7.5,15.5,13.5,-0.5,2.5,9.5,20.5,13.5
609,5.5,9.5,6.5,16.5,14.5,0.5,2.5,9.5,18.5,13.5
610,5.5,8.5,8.5,18.5,14.5,-1.5,4.5,10.5,17.5,13.5
611,5.5,10.5,8.5,16.5,14.5,-2.5,3.5,8.5,16.5,14.5
612,3.5,12.5,3.5,15.5,13.5,-2.5,3.5,7.5,16.5,14.5
613,2.5,13.5,7.5,19.5,15.5,0.5,3.5,10.5,17.5,13.5
614,4.5,10.5,5.5,17.5,14.5,-2.5,3.5,10.5,16.5,16.5
615,4.5,10.5,7.5,16.5,13.5,-0.5,3.5,10.5,17.5,15.5
616,4.5,8.5,7.5,16.5,14.5,-1.5,3.5,10.5,20.5,14.5
617,2.5,12.5,5.5,14.5,14.5,-0.5,1.5,9.5,17.5,13.5
618,4.5,9.5,8.5,16.5,14.5,-2.5,6.5,10.5,16.5,15.5
619,4.5,10.5,7.5,17.5,15.5,-0.5,3.5,11.5,17.5,15.5
620,5.5,8.5,6.5,15.5,13.5,-1.5,4.5,10.5,17.5,14.5
621,3.5,10.5,4.5,16.5,15.5,-2.5,2.5,9.5,16.5,14.5
622,5.5,10.5,4.5,17.5,15.5,-2.5,3.5,9.5,17.5,14.5
623,3.5,12.5,4.5,16.5,15.5,-1.5,3.5,8.5,16.5,15.5
624,4.5,9.5,4.5,14.5,12.5,-1.5,2.5,9.5,17.5,15.5
625,7.5,6.5,6.5,15.5,11.5,-1.5,4.5,7.5,17.5,16.5
626,6.5,9.5,5.5,16.5,17.5,-0.5,14.5,8.5,16.5,14.5
627,4.5,10.5,5.5,16.5,14.5,-1.5,2.5,8.5,17.5,13.5
628,6.5,9.5,6.5,15.5,14.5,-1.5,3.5,9.5,18.5,14.5
629,4.5,8.5,5.5,15.5,12.5,-0.5,1.5,7.5,15.5,14.5
630,4.5,10.5,7.5,16.5,15.5,0.5,4.5,10.5,15.5,13.5
631,3.5,11.5,5.5,17.5,15.5,-0.5,3.5,9.5,15.5,15.5
632,5.5,12.5,7.5,17.5,16.5,0.5,5.5,10.5,17.5,16.5
633,3.5,12.5,5.5,16.5,15.5,-0.5,4.5,8.5,15.5,15.5
634,4.5,10.5,6.5,15.5,14.5,-1.5,4.5,9.5,16.5,15.5
635,4.5,10.5,6.5,15.5,14.5,-1.5,4.5,10.5,17.5,15.5
636,5.5,10.5,9.5,16.5,15.5,-0.5,4.5,11.5,18.5,14.5
637,3.5,10.5,4.5,14.5,13.5,-3.5,2.5,7.5,16.5,12.5
638,5.5,11.5,7.5,16.5,15.5,-0.5,5.5,10.5,18.5,14.5
639,3.5,10.5,5.5,16.5,15.5,-1.5,3.5,8.5,16.5,13.5
640,6.5,6.5,10.5,15.5,13.5,1.5,4.5,10.5,16.5,14.5
641,3.5,10.5,5.5,16.5,13.5,-2.5,1.5,7.5,14.5,13.5
642,4.5,8.5,5.5,16.5,14.5,-1.5,3.5,8.5,16.5,13.5
643,4.5,11.5,6.5,16.5,15.5,-0.5,3.5,9.5,16.5,14.5
644,4.5,8.5,5.5,14.5,12.5,-1.5,3.5,8.5,17.5,14.5
645,5.5,10.5,8.5,16.5,14.5,0.5,3.5,10.5,18.5,14.5
646,6.5,9.5,7.5,15.5,13.5,-0.5,3.5,10.5,19.5,14.5
647,3.5,9.5,4.5,15.5,14.5,-2.5,0.5,8.5,16.5,13.5
648,5.5,10.5,6.5,15.5,14.5,-0.5,4.5,9.5,18.5,14.5
649,4.5,8.5,5.5,15.5,13.5,-2.5,1.5,8.5,16.5,13.5
650,5.5,7.5,8.5,16.5,14.5,-0.5,4.5,10.5,17.5,14.5
651,5.5,9.5,7.5,17.5,14.5,-0.5,3.5,9.5,16.5,15.5
652,4.5,8.5,5.5,15.5,13.5,-2.5,2.5,7.5,16.5,15.5
653,3.5,11.5,5.5,15.5,15.5,-0.5,2.5,7.5,15.5,15.5
654,4.5,10.5,6.5,15.5,13.5,-2.5,3.5,9.5,17.5,16.5
655,5.5,8.5,7.5,14.5,12.5,-0.5,3.5,9.5,16.5,13.5
656,6.5,8.5,9.5,15.5,12.5,-0.5,3.5,10.5,18.5,14.5
657,4.5,9.5,5.5,14.5,12.5,-3.5,0.5,8.5,16.5,14.5
658,6.5,10.5,8.5,16.5,14.5,-0.5,4.5,10.5,18.5,14.5
659,5.5,9.5,6.5,15.5,13.5,-1.5,1.5,8.5,15.5,14.5
660,6.5,9.5,11.5,16.5,13.5,-0.5,3.5,11.5,18.5,13.5
661,3.5,8.5,8.5,16.5,13.5,-2.5,2.5,9.5,15.5,13.5
662,4.5,9.5,6.5,14.5,13.5,-0.5,3.5,9.5,19.5,13.5
663,1.5,11.5,4.5,15.5,15.5,-1.5,1.5,7.5,15.5,13.5
664,6.5,9.5,7.5,15.5,12.5,-1.5,4.5,10.5,18.5,15.5
665,6.5,10.5,9.5,16.5,13.5,-0.5,3.5,11.5,18.5,14.5
666,5.5,13.5,4.5,14.5,11.5,-6.5,-1.5,2.5,13.5,11.5
667,3.5,9.5,4.5,12.5,10.5,-2.5,1.5,8.5,17.5,12.5
668,6.5,10.5,8.5,16.5,14.5,-0.5,4.5,9.5,19.5,14.5
669,5.5,10.5,7.5,17.5,14.5,-0.5,2.5,9.5,16.5,13.5
670,5.5,9.5,9.5,15.5,13.5,-1.5,3.5,12.5,17.5,12.5
671,3.5,8.5,5.5,14.5,13.5,-3.5,2.5,8.5,15.5,13.5
672,4.5,9.5,5.5,13.5,13.5,-1.5,2.5,8.5,16.5,13.5
673,2.5,12.5,5.5,14.5,15.5,-1.5,3.5,8.5,16.5,14.5
674,4.5,10.5,6.5,14.5,14.5,-2.5,4.5,9.5,17.5,14.5
675,4.5,9.5,6.5,14.5,14.5,-2.5,2.5,9.5,17.5,14.5
676,6.5,8.5,8.5,15.5,13.5,-1.5,3.5,10.5,19.5,14.5
677,4.5,10.5,5.5,14.5,14.5,-2.5,2.5,9.5,18.5,13.5
678,5.5,11.5,8.5,15.5,16.5,-1.5,4.5,10.5,20.5,13.5
679,5.5,10.5,7.5,15.5,14.5,-1.5,3.5,9.5,17.5,14.5
680,5.5,7.5,8.5,15.5,14.5,-1.5,3.5,10.5,19.5,12.5
681,3.5,9.5,6.5,15.5,13.5,-3.5,2.5,8.5,17.5,12.5
682,4.5,9.5,6.5,15.5,14.5,-1.5,4.5,8.5,18.5,13.5
683,2.5,10.5,5.5,15.5,15.5,-1.5,3.5,8.5,17.5,13.5
684,4.5,9.5,5.5,14.5,13.5,-2.5,3.5,8.5,18.5,14.5
685,5.5,9.5,7.5,15.5,13.5,-1.5,3.5,9.5,18.5,13.5
686,3.5,5.5,2.5,10.5,10.5,-4.5,2.5,5.5,16.5,12.5
687,3.5,9.5,4.5,13.5,12.5,-4.5,0.5,7.5,17.5,11.5
688,7.5,9.5,10.5,18.5,16.5,1.5,7.5,11.5,20.5,12.5
689,6.5,10.5,8.5,16.5,14.5,-1.5,3.5,9.5,17.5,13.5
690,5.5,8.5,9.5,14.5,13.5,-1.5,5.5,10.5,16.5,12.5
691,1.5,8.5,3.5,13.5,11.5,-5.5,1.5,5.5,12.5,12.5
692,4.5,9.5,5.5,14.5,13.5,-1.5,4.5,8.5,16.5,14.5
693,2.5,11.5,5.5,14.5,14.5,-2.5,4.5,7.5,14.5,14.5
694,4.5,8.5,5.5,13.5,12.5,-3.5,4.5,8.5,17.5,14.5
695,4.5,8.5,7.5,13.5,12.5,-2.5,3.5,8.5,16.5,13.5
696,5.5,9.5,8.5,14.5,13.5,-0.5,4.5,10.5,19.5,15.5
697,3.5,9.5,4.5,12.5,11.5,-3.5,2.5,7.5,16.5,13.5
698,5.5,9.5,8.5,15.5,14.5,-1.5,5.5,9.5,18.5,14.5
699,5.5,9.5,7.5,15.5,13.5,-1.5,5.5,9.5,15.5,14.5
700,4.5,8.5,6.5,14.5,13.5,-3.5,3.5,7.5,17.5,12.5
701,2.5,7.5,3.5,14.5,13.5,-3.5,1.5,5.5,15.5,12.5
702,4.5,10.5,4.5,16.5,15.5,1.5,3.5,7.5,19.5,11.5
703,3.5,12.5,4.5,15.5,17.5,-0.5,4.5,6.5,18.5,13.5
704,6.5,9.5,6.5,16.5,16.5,-0.5,5.5,8.5,18.5,15.5
705,2.5,7.5,3.5,13.5,13.5,-1.5,1.5,5.5,16.5,11.5
706,5.5,8.5,6.5,13.5,14.5,-1.5,2.5,8.5,18.5,13.5
707,1.5,7.5,2.5,12.5,13.5,-2.5,0.5,3.5,18.5,9.5
708,2.5,9.5,3.5,14.5,14.5,-1.5,2.5,5.5,18.5,11.5
709,4.5,9.5,4.5,14.5,14.5,-1.5,1.5,7.5,18.5,12.5
710,3.5,8.5,6.5,15.5,14.5,-1.5,3.5,7.5,17.5,13.5
711,2.5,7.5,3.5,13.5,14.5,-2.5,5.5,6.5,13.5,15.5
712,0.5,9.5,1.5,14.5,13.5,-4.5,1.5,3.5,13.5,13.5
713,-0.5,12.5,2.5,16.5,17.5,-2.5,3.5,5.5,15.5,13.5
714,3.5,10.5,4.5,16.5,14.5,-2.5,3.5,7.5,16.5,14.5
715,2.5,9.5,4.5,14.5,14.5,-3.5,2.5,6.5,15.5,14.5
716,3.5,8.5,5.5,14.5,14.5,-4.5,3.5,7.5,17.5,14.5
717,2.5,9.5,4.5,15.5,15.5,-2.5,1.5,6.5,17.5,12.5
718,2.5,11.5,5.5,16.5,18.5,-1.5,4.5,6.5,17.5,11.5
719,2.5,8.5,4.5,15.5,14.5,-3.5,2.5,6.5,14.5,13.5
720,2.5,6.5,5.5,15.5,14.5,-1.5,4.5,10.5,14.5,9.5
721,0.5,9.5,1.5,13.5,14.5,-5.5,1.5,4.5,14.5,12.5
722,-0.5,8.5,0.5,13.5,15.5,-5.5,1.5,3.5,13.5,11.5
723,-0.5,12.5,1.5,15.5,16.5,-2.5,2.5,5.5,15.5,13.5
724,1.5,9.5,2.5,13.5,14.5,-3.5,2.5,5.5,15.5,14.5
725,3.5,9.5,4.5,13.5,14.5,-2.5,3.5,6.5,16.5,14.5
726,3.5,9.5,4.5,13.5,14.5,-2.5,3.5,7.5,16.5,14.5
727,2.5,7.5,3.5,12.5,12.5,-2.5,-0.5,4.5,15.5,12.5
728,1.5,8.5,4.5,14.5,14.5,-3.5,2.5,6.5,15.5,11.5
729,7.5,9.5,10.5,18.5,16.5,-1.5,6.5,8.5,13.5,14.5
730,3.5,10.5,6.5,15.5,17.5,-0.5,5.5,7.5,15.5,13.5
731,2.5,10.5,2.5,12.5,16.5,-1.5,4.5,4.5,17.5,13.5
732,1.5,10.5,2.5,14.5,15.5,-2.5,3.5,5.5,15.5,14.5
733,0.5,10.5,2.5,14.5,15.5,-1.5,2.5,4.5,15.5,12.5
734,0.5,10.5,3.5,14.5,17.5,-2.5,5.5,5.5,15.5,13.5
735,2.5,10.5,4.5,14.5,14.5,-2.5,3.5,6.5,16.5,13.5
736,4.5,10.5,6.5,14.5,15.5,-2.5,4.5,8.5,18.5,14.5
737,-2.5,6.5,0.5,9.5,10.5,-4.5,-1.5,1.5,13.5,7.5
738,1.5,10.5,4.5,14.5,15.5,-3.5,4.5,6.5,17.5,12.5
739,2.5,10.5,4.5,15.5,15.5,-2.5,3.5,6.5,15.5,13.5
740,4.5,7.5,5.5,15.5,14.5,-2.5,3.5,8.5,17.5,13.5
741,5.5,10.5,5.5,15.5,13.5,-2.5,2.5,7.5,18.5,14.5
742,3.5,8.5,3.5,14.5,14.5,-0.5,4.5,7.5,20.5,13.5
743,1.5,11.5,3.5,14.5,15.5,-3.5,3.5,5.5,16.5,13.5
744,4.5,9.5,5.5,15.5,14.5,-2.5,4.5,7.5,17.5,15.5
745,4.5,9.5,4.5,14.5,14.5,-2.5,4.5,7.5,17.5,14.5
746,5.5,10.5,6.5,15.5,15.5,-1.5,4.5,9.5,19.5,14.5
747,-3.5,1.5,3.5,10.5,9.5,-7.5,-4.5,1.5,10.5,2.5
748,3.5,9.5,4.5,14.5,14.5,-2.5,3.5,6.5,18.5,13.5
749,3.5,9.5,3.5,14.5,13.5,-3.5,2.5,5.5,16.5,13.5
750,3.5,6.5,5.5,14.5,14.5,-2.5,4.5,7.5,16.5,13.5
751,2.5,7.5,4.5,14.5,14.5,-4.5,2.5,5.5,14.5,14.5
752,3.5,9.5,4.5,14.5,14.5,-3.5,3.5,5.5,15.5,15.5
753,0.5,10.5,1.5,13.5,14.5,-3.5,2.5,3.5,15.5,13.5
754,3.5,8.5,3.5,12.5,12.5,-4.5,3.5,6.5,17.5,14.5
755,2.5,7.5,2.5,12.5,14.5,-4.5,5.5,4.5,14.5,11.5
756,3.5,8.5,5.5,13.5,13.5,-3.5,2.5,7.5,16.5,13.5
757,2.5,6.5,3.5,12.5,13.5,-1.5,-0.5,4.5,16.5,12.5
758,2.5,8.5,4.5,13.5,13.5,-3.5,2.5,5.5,17.5,12.5
759,2.5,8.5,3.5,13.5,12.5,-4.5,1.5,5.5,14.5,12.5
760,5.5,8.5,8.5,15.5,15.5,-2.5,3.5,10.5,17.5,13.5
761,2.5,9.5,4.5,15.5,14.5,-3.5,2.5,6.5,14.5,13.5
762,3.5,8.5,4.5,13.5,13.5,-3.5,2.5,6.5,14.5,12.5
763,0.5,10.5,3.5,14.5,15.5,-3.5,3.5,6.5,13.5,13.5
764,4.5,9.5,5.5,13.5,13.5,-3.5,4.5,8.5,16.5,14.5
765,4.5,10.5,7.5,15.5,15.5,-2.5,4.5,9.5,16.5,14.5
766,5.5,9.5,7.5,14.5,13.5,-2.5,3.5,9.5,17.5,14.5
767,0.5,6.5,2.5,10.5,11.5,-3.5,-1.5,4.5,14.5,7.5
768,4.5,8.5,7.5,15.5,14.5,-0.5,5.5,9.5,18.5,12.5
769,2.5,9.5,4.5,14.5,14.5,-3.5,1.5,6.5,14.5,12.5
770,4.5,8.5,6.5,13.5,13.5,-2.5,4.5,7.5,19.5,13.5
771,0.5,10.5,3.5,14.5,14.5,-4.5,2.5,4.5,14.5,12.5
772,2.5,9.5,4.5,14.5,15.5,-2.5,3.5,6.5,16.5,13.5
773,0.5,10.5,3.5,13.5,15.5,-2.5,4.5,6.5,16.5,13.5
774,4.5,9.5,6.5,14.5,14.5,-1.5,5.5,8.5,19.5,14.5
775,3.5,9.5,5.5,13.5,13.5,-2.5,2.5,7.5,17.5,13.5
776,4.5,8.5,5.5,13.5,13.5,-3.5,2.5,6.5,17.5,13.5
777,3.5,11.5,8.5,17.5,15.5,-1.5,2.5,7.5,19.5,9.5
778,3.5,9.5,4.5,13.5,14.5,-2.5,3.5,6.5,20.5,12.5
779,3.5,8.5,4.5,13.5,13.5,-3.5,1.5,5.5,16.5,12.5
780,4.5,8.5,6.5,15.5,15.5,-2.5,3.5,7.5,18.5,11.5
781,2.5,8.5,4.5,15.5,14.5,-3.5,2.5,5.5,16.5,12.5
782,2.5,8.5,3.5,13.5,14.5,-3.5,3.5,5.5,17.5,11.5
783,0.5,10.5,3.5,14.5,15.5,-3.5,3.5,5.5,16.5,11.5
784,6.5,8.5,5.5,13.5,13.5,-2.5,7.5,7.5,18.5,13.5
785,3.5,8.5,6.5,14.5,14.5,-2.5,3.5,7.5,17.5,12.5
786,3.5,8.5,7.5,15.5,15.5,-2.5,3.5,8.5,18.5,11.5
787,0.5,7.5,2.5,10.5,12.5,-3.5,0.5,3.5,18.5,8.5
788,4.5,9.5,6.5,14.5,15.5,-2.5,4.5,7.5,19.5,12.5
789,2.5,10.5,5.5,15.5,15.5,-3.5,2.5,5.5,16.5,11.5
790,4.5,7.5,7.5,15.5,14.5,-2.5,3.5,7.5,15.5,11.5
791,2.5,9.5,4.5,14.5,13.5,-2.5,2.5,5.5,15.5,12.5
792,3.5,8.5,3.5,12.5,12.5,-3.5,4.5,6.5,14.5,13.5
793,1.5,10.5,3.5,12.5,13.5,-3.5,3.5,4.5,14.5,12.5
794,4.5,9.5,4.5,13.5,13.5,-2.5,4.5,6.5,16.5,13.5
795,4.5,9.5,4.5,13.5,12.5,-2.5,2.5,6.5,15.5,13.5
796,4.5,8.5,5.5,12.5,12.5,-3.5,3.5,6.5,16.5,13.5
797,2.5,8.5,3.5,11.5,12.5,-3.5,2.5,5.5,16.5,11.5
798,5.5,9.5,4.5,13.5,14.5,-0.5,5.5,6.5,18.5,12.5
799,4.5,8.5,4.5,13.5,13.5,-3.5,4.5,6.5,15.5,12.5
800,4.5,8.5,8.5,16.5,14.5,-0.5,5.5,7.5,19.5,12.5
801,2.5,8.5,3.5,15.5,14.5,-0.5,3.5,4.5,18.5,11.5
802,4.5,8.5,3.5,14.5,14.5,-0.5,3.5,5.5,20.5,12.5
803,2.5,10.5,3.5,15.5,15.5,-0.5,3.5,5.5,19.5,12.5
804,3.5,8.5,4.5,15.5,14.5,-0.5,4.5,5.5,20.5,13.5
805,3.5,8.5,4.5,14.5,13.5,-0.5,2.5,4.5,18.5,11.5
806,4.5,8.5,4.5,14.5,13.5,-1.5,2.5,5.5,19.5,12.5
807,3.5,9.5,3.5,14.5,14.5,-1.5,2.5,4.5,19.5,11.5
808,2.5,6.5,7.5,13.5,14.5,-0.5,5.5,2.5,15.5,6.5
809,4.5,9.5,5.5,15.5,13.5,-0.5,2.5,5.5,16.5,11.5
810,2.5,10.5,5.5,16.5,13.5,-2.5,5.5,6.5,15.5,10.5
811,5.5,11.5,7.5,16.5,14.5,-0.5,6.5,7.5,19.5,14.5
812,0.5,9.5,1.5,13.5,12.5,-4.5,4.5,2.5,15.5,12.5
813,0.5,12.5,2.5,16.5,14.5,-2.5,2.5,4.5,16.5,12.5
814,2.5,9.5,4.5,15.5,13.5,-2.5,4.5,5.5,17.5,13.5
815,3.5,9.5,4.5,15.5,14.5,-2.5,5.5,5.5,17.5,13.5
816,3.5,9.5,7.5,16.5,14.5,-2.5,4.5,7.5,18.5,14.5
817,-0.5,9.5,3.5,14.5,13.5,-5.5,1.5,4.5,16.5,11.5
818,1.5,9.5,4.5,16.5,15.5,-2.5,6.5,5.5,17.5,12.5
819,2.5,10.5,4.5,16.5,14.5,-2.5,3.5,5.5,15.5,12.5
820,3.5,8.5,4.5,14.5,13.5,-2.5,4.5,5.5,17.5,11.5
821,1.5,8.5,2.5,15.5,14.5,-3.5,3.5,4.5,17.5,12.5
822,1.5,8.5,2.5,13.5,13.5,-3.5,4.5,3.5,17.5,12.5
823,-0.5,10.5,1.5,15.5,15.5,-3.5,3.5,3.5,15.5,12.5
824,2.5,8.5,3.5,13.5,12.5,-3.5,4.5,5.5,17.5,14.5
825,4.5,8.5,5.5,14.5,12.5,-2.5,4.5,5.5,17.5,13.5
826,2.5,5.5,4.5,11.5,11.5,-3.5,4.5,3.5,15.5,11.5
827,-0.5,7.5,1.5,12.5,12.5,-5.5,2.5,2.5,15.5,11.5
828,0.5,7.5,3.5,13.5,13.5,-3.5,6.5,3.5,15.5,10.5
829,2.5,8.5,3.5,15.5,12.5,-2.5,1.5,4.5,15.5,11.5
830,2.5,10.5,7.5,15.5,14.5,-1.5,6.5,6.5,16.5,12.5
831,0.5,11.5,3.5,16.5,14.5,-0.5,3.5,4.5,18.5,12.5
832,2.5,9.5,4.5,14.5,13.5,-2.5,4.5,4.5,16.5,13.5
833,1.5,12.5,5.5,15.5,15.5,-0.5,5.5,5.5,16.5,14.5
834,2.5,9.5,4.5,14.5,13.5,-2.5,4.5,5.5,16.5,13.5
835,2.5,10.5,5.5,15.5,14.5,-1.5,4.5,5.5,16.5,13.5
836,3.5,10.5,7.5,15.5,14.5,-1.5,4.5,7.5,17.5,13.5
837,0.5,10.5,3.5,14.5,14.5,-4.5,3.5,5.5,14.5,11.5
838,2.5,10.5,5.5,15.5,14.5,-1.5,6.5,6.5,18.5,12.5
839,2.5,9.5,4.5,15.5,13.5,-2.5,3.5,5.5,15.5,12.5
840,3.5,8.5,6.5,15.5,13.5,-1.5,5.5,7.5,18.5,12.5
