,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
047,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
048,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
049,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
050,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
051,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
052,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
053,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
054,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
055,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
056,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
057,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
058,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
059,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
060,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
061,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
062,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
063,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
064,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
065,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
066,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
067,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
068,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
069,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
070,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
071,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
072,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
073,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
074,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
075,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
076,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
077,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
078,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
079,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
080,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
081,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
082,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
083,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
084,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
085,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
086,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
087,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
088,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
089,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
090,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
091,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
092,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
093,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
094,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
095,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
096,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
097,-22.5,-26.5,-16.5,-25.5,-23.5,-8.5,-18.5,-13.5,-27.5,-24.5
