,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
209,-7.0,-4.0,-3.0,3.0,1.0,-1.5,1.0,3.0,2.5,-0.5
210,-7.0,-5.0,-2.5,2.5,1.0,-2.0,1.0,5.0,3.5,1.0
211,-6.5,-4.5,-1.0,4.5,1.0,-1.0,1.5,3.5,3.0,1.0
212,-4.5,-4.5,-2.5,2.0,-1.0,0.0,-0.5,4.0,3.0,1.5
213,-6.0,-3.0,-3.0,5.5,1.5,-1.5,1.5,2.0,2.5,0.5
214,-6.5,-4.0,-2.0,4.5,0.5,-1.5,1.0,4.0,3.5,1.0
215,-7.0,-4.5,-2.5,4.0,1.0,-0.5,0.5,3.5,2.5,1.0
216,-8.0,-4.5,-3.5,3.5,0.5,-4.5,0.0,-0.5,1.5,0.5
217,-7.0,-4.0,-4.0,3.5,0.0,-2.0,0.0,3.0,3.0,0.0
218,-7.5,-3.5,-2.0,4.0,0.5,-1.5,1.0,3.5,2.5,0.0
219,-7.0,-4.0,-3.5,3.0,1.0,-2.0,1.5,3.0,2.5,-0.5
220,-6.5,-4.0,-1.0,4.5,1.5,-0.5,1.5,5.5,4.0,2.0
221,-4.5,-2.0,-0.5,4.5,2.0,0.0,1.5,5.0,4.5,3.0
222,-7.0,-3.0,-3.0,5.0,1.5,-0.5,1.5,3.5,7.0,1.5
223,-7.0,-3.5,-3.5,4.0,1.0,-3.0,0.0,3.0,2.5,2.0
224,-5.5,-3.5,-1.0,5.5,1.5,-1.5,2.0,4.0,3.0,3.0
225,-6.0,-3.5,-3.0,3.0,1.0,-2.5,0.0,3.5,4.0,3.0
226,-6.5,-3.0,-2.5,4.0,1.0,-0.5,1.0,3.5,3.0,2.0
227,-6.5,-2.5,-3.0,4.0,0.5,-1.5,1.0,3.5,3.5,2.0
228,-7.0,-2.5,-3.0,3.5,0.5,-2.0,1.0,2.5,4.0,1.5
229,-8.0,-3.5,-3.0,2.5,0.0,-3.0,0.5,2.5,2.0,0.5
230,-6.0,-4.0,-1.5,4.5,1.5,-2.5,1.0,4.5,2.0,0.5
231,-6.5,-3.0,-3.0,4.5,1.5,-3.0,0.5,2.5,2.5,0.5
232,-6.0,-3.5,-2.0,5.0,1.5,-2.0,1.0,3.5,2.5,1.5
233,-7.0,-3.5,-4.0,3.5,0.5,-3.0,0.5,2.0,2.0,0.5
234,-5.5,-2.5,-2.5,4.5,1.5,-2.5,0.0,3.5,3.5,0.0
235,-6.0,-3.5,-2.5,4.5,1.5,-1.5,0.0,3.0,2.5,0.5
236,-6.0,-3.0,-3.0,5.0,1.5,-1.5,0.5,3.5,3.0,0.0
237,-6.5,-3.0,-4.5,4.0,1.0,-3.0,-0.5,2.5,3.0,0.0
238,-5.5,-3.5,0.0,4.0,0.5,-1.0,0.5,4.0,2.5,1.5
239,-6.0,-4.0,-2.5,3.5,0.5,-1.0,0.0,2.5,1.5,0.5
240,-6.0,-5.0,-3.0,3.0,1.5,-3.0,1.0,4.0,2.0,2.0
241,-7.0,-4.5,-2.5,2.5,0.0,-2.0,0.5,3.0,1.5,1.0
242,-5.5,-4.0,-1.5,3.5,1.5,-0.5,1.0,4.0,3.0,2.5
243,-6.5,-2.5,-4.5,2.5,1.5,-4.5,0.5,-0.5,1.0,2.0
244,-5.0,-3.5,-0.5,5.5,1.0,-1.5,1.5,4.5,3.5,2.0
245,-5.5,-4.5,-2.0,3.5,1.0,-1.0,0.5,3.5,3.0,2.0
246,-5.0,-3.0,-2.5,4.5,1.5,-1.5,1.0,4.0,4.0,2.0
247,-5.0,-3.0,-3.0,4.0,1.5,-1.5,0.5,4.0,4.5,1.5
248,-5.5,-3.5,-1.5,5.0,1.5,-1.5,1.5,3.5,3.0,2.0
249,-6.5,-4.0,-3.5,3.0,0.5,-2.5,1.0,3.0,2.5,0.5
250,-4.0,-4.0,-2.0,4.0,0.5,-1.0,1.5,3.0,3.5,2.5
251,-6.5,-4.5,-3.0,3.5,1.0,-2.5,1.0,3.0,2.5,2.0
252,-5.5,-2.5,-2.5,4.0,2.0,-2.0,1.5,4.0,5.0,4.0
253,-6.0,-3.0,-3.0,4.0,1.5,-1.5,1.0,2.5,3.5,2.0
254,-5.0,-3.5,-1.0,4.5,1.0,-1.0,1.0,4.5,4.0,2.0
255,-3.5,-1.5,-4.0,3.5,1.0,0.5,1.5,3.0,5.5,2.0
256,-2.5,-0.5,-4.0,1.5,-0.5,-1.5,1.0,0.5,3.5,2.5
257,-7.0,-4.0,-4.5,2.5,0.0,-2.5,0.0,2.5,3.0,1.5
258,-6.5,-2.5,-2.5,4.0,1.0,-1.5,1.0,3.5,4.5,2.0
259,-6.5,-3.5,-3.0,4.0,0.5,-2.0,1.0,3.0,3.5,1.0
260,-5.0,-3.0,-0.5,5.5,1.0,-1.0,2.0,5.5,4.0,2.0
261,-6.0,-2.5,-2.0,4.0,1.5,-1.5,1.0,4.0,4.0,1.5
262,-5.5,-3.0,-2.0,4.5,1.0,-0.5,1.0,4.5,4.0,2.0
263,-6.0,-2.5,-2.5,5.0,1.0,-2.0,1.0,3.5,3.0,1.0
264,-4.5,-2.0,-1.0,5.5,1.5,-1.0,1.5,5.0,4.0,2.0
265,-5.5,-3.0,-2.0,5.0,1.0,-1.5,1.0,4.5,3.5,1.0
266,-5.5,-2.0,-2.0,5.0,1.0,-1.5,1.0,4.5,4.5,1.0
267,-6.0,-2.5,-3.0,4.5,0.5,-2.5,0.5,4.0,4.0,1.0
268,-6.0,-2.0,-1.5,5.5,1.0,-1.5,1.5,4.5,3.5,0.5
269,-6.5,-3.0,-2.5,4.0,0.5,-2.5,0.5,3.5,2.5,0.0
270,-6.0,-3.5,-4.5,2.5,2.0,-3.5,0.5,5.0,5.0,0.5
271,-7.0,-4.0,-3.0,2.5,0.5,-3.5,0.5,3.5,2.5,0.5
272,-5.0,-2.0,-1.0,5.5,2.0,-1.0,1.5,4.5,4.0,2.0
273,-5.5,-2.0,-3.0,3.0,0.0,-2.5,-1.0,2.0,2.5,0.5
274,-5.5,-2.5,-1.5,5.0,1.5,-2.0,1.0,5.0,4.5,1.0
275,-5.0,-2.5,-1.5,5.0,1.5,-1.0,0.5,4.0,4.5,1.5
276,-6.0,-2.0,-2.5,5.0,1.5,-2.5,1.0,4.5,5.0,1.0
277,-7.0,-2.5,-3.5,4.0,0.5,-2.5,0.0,3.5,5.0,0.5
278,-6.0,-2.0,-1.5,5.0,1.5,-1.5,1.0,4.0,4.5,0.5
279,-6.5,-2.0,-3.5,4.0,1.5,-3.0,1.0,3.5,4.0,0.0
280,-4.0,-2.0,-1.0,4.5,1.0,-1.5,2.5,3.5,3.5,2.0
281,-6.5,-3.0,-1.5,4.0,1.0,-2.5,1.0,3.5,2.5,1.0
282,-6.5,-2.5,-2.0,3.5,1.0,-2.5,1.5,3.5,4.0,1.0
283,-7.0,-3.0,-2.5,4.0,1.0,-3.0,0.5,2.0,2.5,0.0
284,-5.0,-2.0,0.0,5.5,1.0,-1.5,1.0,4.0,3.5,1.5
285,-6.0,-2.5,-1.5,4.5,2.0,-2.0,1.0,4.0,4.0,1.5
286,-6.0,-2.5,-1.5,4.0,1.0,-2.0,0.5,3.5,3.5,0.5
287,-6.5,-3.0,-3.0,4.0,0.5,-3.0,0.5,3.0,3.5,0.5
288,-6.5,-1.5,-2.5,3.5,2.0,-3.5,1.0,2.5,3.5,2.0
289,-6.5,-4.0,-3.0,2.0,-1.0,-3.0,-2.5,0.5,2.0,1.0
290,-5.5,-2.5,-1.0,3.5,1.0,-2.0,2.0,4.0,2.5,-0.5
291,-6.0,-1.5,-1.5,3.5,1.5,-2.5,1.0,3.5,3.0,0.5
292,-5.5,-1.5,-1.5,4.0,1.5,-1.5,1.5,3.5,3.0,0.5
293,-5.5,-1.5,-2.0,4.0,1.0,-1.5,1.0,2.5,2.0,1.0
294,-5.0,-1.5,-1.5,3.5,1.0,-2.5,1.0,4.5,4.0,1.5
295,-6.5,-2.5,-2.0,4.0,2.0,-1.5,1.0,3.5,2.5,0.0
296,-5.5,-2.0,-1.5,4.5,1.5,-1.5,1.5,3.5,3.0,0.5
297,-6.0,-1.0,-4.0,3.0,1.5,-3.0,0.0,3.5,4.5,1.0
