,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
153,-11.0,-9.5,-9.5,-8.0,-6.0,-7.5,-5.5,-6.5,-7.5,-10.0
154,-10.5,-10.5,-8.0,-8.0,-7.0,-6.5,-5.5,-4.0,-7.0,-10.5
155,-11.0,-11.0,-9.0,-7.5,-6.5,-6.5,-5.5,-5.0,-7.0,-11.0
156,-10.5,-10.5,-9.0,-8.0,-7.0,-7.5,-6.0,-5.0,-7.0,-10.0
157,-11.5,-11.5,-10.0,-9.0,-7.5,-7.5,-6.5,-5.5,-8.0,-11.0
158,-11.0,-10.5,-8.0,-8.0,-6.5,-7.0,-6.0,-5.0,-7.5,-11.0
159,-11.5,-11.0,-9.5,-9.5,-7.5,-8.0,-6.0,-5.5,-8.5,-12.0
160,-10.5,-11.0,-8.5,-8.0,-7.0,-7.0,-4.0,-4.0,-7.0,-10.5
161,-11.5,-11.5,-9.0,-8.5,-8.0,-7.0,-5.0,-5.0,-8.5,-10.5
162,-11.0,-10.5,-8.5,-9.5,-6.5,-7.5,-6.0,-4.5,-6.5,-9.0
163,-11.5,-11.5,-10.0,-8.5,-7.5,-7.5,-5.5,-5.5,-9.0,-11.0
164,-10.5,-11.0,-8.5,-7.5,-8.5,-6.5,-5.0,-4.0,-8.5,-11.5
165,-11.0,-11.0,-10.0,-9.0,-8.0,-6.5,-6.5,-4.5,-7.0,-11.0
166,-11.0,-11.0,-10.0,-8.0,-8.5,-7.5,-6.0,-4.5,-7.5,-12.0
167,-10.5,-11.0,-10.5,-8.5,-8.5,-8.0,-6.5,-4.5,-8.0,-12.0
168,-9.5,-9.5,-8.5,-8.0,-7.0,-7.0,-4.5,-4.5,-7.0,-10.0
169,-11.5,-11.0,-11.0,-11.5,-10.5,-8.0,-7.5,-6.5,-10.0,-11.5
170,-10.0,-11.5,-9.5,-8.5,-8.0,-7.5,-6.5,-3.0,-6.5,-12.0
171,-11.0,-10.5,-10.0,-9.0,-7.5,-8.0,-6.0,-4.0,-7.0,-11.5
172,-11.0,-11.5,-9.5,-8.5,-7.5,-7.5,-6.5,-3.5,-7.5,-11.5
173,-11.5,-11.0,-10.0,-8.5,-7.5,-9.0,-7.5,-5.5,-8.5,-12.0
174,-11.0,-11.0,-9.0,-9.0,-7.5,-7.5,-7.0,-3.5,-7.0,-11.5
175,-10.5,-11.5,-9.0,-8.5,-7.5,-6.5,-6.5,-4.5,-7.0,-11.0
176,-10.0,-10.0,-8.5,-7.0,-7.5,-6.0,-6.0,-4.0,-6.0,-10.5
177,-12.0,-11.0,-11.5,-9.0,-9.0,-8.5,-8.5,-6.0,-6.5,-11.5
178,-11.5,-11.0,-9.0,-8.0,-7.5,-7.5,-7.5,-4.5,-7.5,-12.0
179,-12.0,-11.5,-10.0,-9.5,-8.5,-8.5,-7.5,-5.5,-9.0,-13.0
180,-11.0,-12.5,-13.5,-12.0,-6.5,-8.0,-8.5,-4.5,-6.0,-12.0
181,-12.0,-11.0,-8.0,-9.0,-7.0,-7.0,-5.5,-5.0,-8.5,-11.5
182,-11.5,-10.5,-7.5,-8.0,-6.0,-6.0,-5.5,-4.5,-8.0,-10.5
183,-12.0,-10.5,-8.5,-7.5,-6.5,-7.5,-6.5,-5.5,-8.5,-11.5
184,-10.5,-10.5,-6.0,-7.0,-7.0,-5.5,-6.0,-4.0,-7.5,-10.0
185,-11.0,-10.5,-7.0,-7.5,-6.0,-5.5,-6.0,-4.0,-7.0,-10.5
186,-10.5,-10.5,-8.0,-8.0,-6.5,-6.0,-6.5,-4.0,-6.5,-11.0
187,-10.0,-10.0,-8.5,-7.0,-7.0,-7.0,-7.0,-5.5,-7.0,-11.5
188,-11.5,-9.5,-7.5,-7.5,-7.5,-6.5,-5.5,-5.5,-7.5,-12.0
189,-11.0,-9.5,-8.5,-9.0,-7.5,-7.0,-5.5,-5.0,-7.5,-12.0
190,-10.5,-11.5,-8.5,-10.0,-7.0,-6.5,-5.0,-3.5,-8.0,-14.0
191,-11.5,-11.0,-8.5,-9.0,-7.0,-7.0,-5.0,-5.0,-9.0,-12.5
192,-10.0,-10.5,-10.0,-9.5,-6.5,-6.5,-5.0,-5.5,-8.5,-10.0
193,-11.0,-10.5,-9.5,-8.0,-7.0,-6.0,-5.5,-6.0,-9.0,-13.0
194,-10.0,-10.5,-7.5,-8.5,-7.0,-5.5,-5.0,-3.5,-7.5,-12.0
195,-11.0,-11.0,-9.5,-9.5,-6.5,-6.0,-5.0,-4.5,-7.5,-12.5
196,-9.5,-10.0,-9.5,-8.0,-7.5,-5.0,-5.0,-4.5,-6.0,-12.0
197,-12.0,-12.0,-11.0,-9.5,-8.5,-7.0,-6.5,-5.0,-8.5,-13.5
198,-11.5,-10.0,-9.0,-9.0,-7.5,-5.5,-4.5,-5.0,-8.0,-13.0
199,-11.5,-10.5,-10.5,-10.5,-8.5,-6.0,-4.0,-5.5,-9.5,-15.0
200,-11.0,-11.5,-9.5,-10.0,-8.0,-5.0,-4.5,-5.0,-8.5,-12.0
201,-13.0,-11.5,-10.0,-9.5,-8.0,-6.0,-5.0,-5.5,-9.5,-11.5
202,-12.5,-11.5,-9.5,-9.5,-7.5,-5.0,-5.0,-5.0,-8.5,-11.0
203,-12.0,-11.0,-10.0,-8.5,-7.0,-6.0,-5.5,-6.0,-8.0,-12.0
204,-11.5,-11.5,-8.5,-8.5,-7.5,-5.5,-5.0,-5.0,-8.0,-10.5
205,-12.0,-12.0,-9.5,-8.5,-7.0,-5.0,-5.5,-5.5,-7.5,-11.5
206,-11.5,-10.5,-8.0,-8.5,-8.5,-4.0,-6.0,-5.0,-8.0,-11.0
207,-12.5,-11.5,-11.5,-9.5,-8.0,-7.0,-6.5,-6.0,-7.5,-12.0
208,-12.5,-11.0,-9.0,-8.0,-8.0,-5.5,-5.5,-6.5,-8.0,-11.5
209,-12.5,-11.5,-9.5,-9.5,-7.5,-6.0,-5.5,-5.5,-8.5,-12.5
210,-12.5,-12.5,-9.0,-10.0,-7.5,-6.5,-5.5,-3.5,-7.5,-11.0
211,-12.0,-12.0,-7.5,-8.0,-7.5,-5.5,-5.0,-5.0,-8.0,-11.0
212,-10.0,-12.0,-9.0,-10.5,-9.5,-4.5,-7.0,-4.5,-8.0,-10.5
213,-11.5,-10.5,-9.5,-7.0,-7.0,-6.0,-5.0,-6.5,-8.5,-11.5
214,-12.0,-11.5,-8.5,-8.0,-8.0,-6.0,-5.5,-4.5,-7.5,-11.0
215,-12.5,-12.0,-9.0,-8.5,-7.5,-5.0,-6.0,-5.0,-8.5,-11.0
216,-13.5,-12.0,-10.0,-9.0,-8.0,-9.0,-6.5,-9.0,-9.5,-11.5
217,-12.5,-11.5,-10.5,-9.0,-8.5,-6.5,-6.5,-5.5,-8.0,-12.0
218,-13.0,-11.0,-8.5,-8.5,-8.0,-6.0,-5.5,-5.0,-8.5,-12.0
219,-12.5,-11.5,-10.0,-9.5,-7.5,-6.5,-5.0,-5.5,-8.5,-12.5
220,-12.0,-11.5,-7.5,-8.0,-7.0,-5.0,-5.0,-3.0,-7.0,-10.0
221,-10.0,-9.5,-7.0,-8.0,-6.5,-4.5,-5.0,-3.5,-6.5,-9.0
222,-12.5,-10.5,-9.5,-7.5,-7.0,-5.0,-5.0,-5.0,-4.0,-10.5
223,-12.5,-11.0,-10.0,-8.5,-7.5,-7.5,-6.5,-5.5,-8.5,-10.0
224,-11.0,-11.0,-7.5,-7.0,-7.0,-6.0,-4.5,-4.5,-8.0,-9.0
225,-11.5,-11.0,-9.5,-9.5,-7.5,-7.0,-6.5,-5.0,-7.0,-9.0
226,-12.0,-10.5,-9.0,-8.5,-7.5,-5.0,-5.5,-5.0,-8.0,-10.0
227,-12.0,-10.0,-9.5,-8.5,-8.0,-6.0,-5.5,-5.0,-7.5,-10.0
228,-12.5,-10.0,-9.5,-9.0,-8.0,-6.5,-5.5,-6.0,-7.0,-10.5
229,-13.5,-11.0,-9.5,-10.0,-8.5,-7.5,-6.0,-6.0,-9.0,-11.5
230,-11.5,-11.5,-8.0,-8.0,-7.0,-7.0,-5.5,-4.0,-9.0,-11.5
231,-12.0,-10.5,-9.5,-8.0,-7.0,-7.5,-6.0,-6.0,-8.5,-11.5
232,-11.5,-11.0,-8.5,-7.5,-7.0,-6.5,-5.5,-5.0,-8.5,-10.5
233,-12.5,-11.0,-10.5,-9.0,-8.0,-7.5,-6.0,-6.5,-9.0,-11.5
234,-11.0,-10.0,-9.0,-8.0,-7.0,-7.0,-6.5,-5.0,-7.5,-12.0
235,-11.5,-11.0,-9.0,-8.0,-7.0,-6.0,-6.5,-5.5,-8.5,-11.5
236,-11.5,-10.5,-9.5,-7.5,-7.0,-6.0,-6.0,-5.0,-8.0,-12.0
237,-12.0,-10.5,-11.0,-8.5,-7.5,-7.5,-7.0,-6.0,-8.0,-12.0
238,-11.0,-11.0,-6.5,-8.5,-8.0,-5.5,-6.0,-4.5,-8.5,-10.5
239,-11.5,-11.5,-9.0,-9.0,-8.0,-5.5,-6.5,-6.0,-9.5,-11.5
240,-11.5,-12.5,-9.5,-9.5,-7.0,-7.5,-5.5,-4.5,-9.0,-10.0
241,-12.5,-12.0,-9.0,-10.0,-8.5,-6.5,-6.0,-5.5,-9.5,-11.0
242,-11.0,-11.5,-8.0,-9.0,-7.0,-5.0,-5.5,-4.5,-8.0,-9.5
243,-12.0,-10.0,-11.0,-10.0,-7.0,-9.0,-6.0,-9.0,-10.0,-10.0
244,-10.5,-11.0,-7.0,-7.0,-7.5,-6.0,-5.0,-4.0,-7.5,-10.0
245,-11.0,-12.0,-8.5,-9.0,-7.5,-5.5,-6.0,-5.0,-8.0,-10.0
246,-10.5,-10.5,-9.0,-8.0,-7.0,-6.0,-5.5,-4.5,-7.0,-10.0
247,-10.5,-10.5,-9.5,-8.5,-7.0,-6.0,-6.0,-4.5,-6.5,-10.5
248,-11.0,-11.0,-8.0,-7.5,-7.0,-6.0,-5.0,-5.0,-8.0,-10.0
249,-12.0,-11.5,-10.0,-9.5,-8.0,-7.0,-5.5,-5.5,-8.5,-11.5
250,-9.5,-11.5,-8.5,-8.5,-8.0,-5.5,-5.0,-5.5,-7.5,-9.5
251,-12.0,-12.0,-9.5,-9.0,-7.5,-7.0,-5.5,-5.5,-8.5,-10.0
252,-11.0,-10.0,-9.0,-8.5,-6.5,-6.5,-5.0,-4.5,-6.0,-8.0
253,-11.5,-10.5,-9.5,-8.5,-7.0,-6.0,-5.5,-6.0,-7.5,-10.0
254,-10.5,-11.0,-7.5,-8.0,-7.5,-5.5,-5.5,-4.0,-7.0,-10.0
255,-9.0,-9.0,-10.5,-9.0,-7.5,-4.0,-5.0,-5.5,-5.5,-10.0
256,-8.0,-8.0,-10.5,-11.0,-9.0,-6.0,-5.5,-8.0,-7.5,-9.5
257,-12.5,-11.5,-11.0,-10.0,-8.5,-7.0,-6.5,-6.0,-8.0,-10.5
258,-12.0,-10.0,-9.0,-8.5,-7.5,-6.0,-5.5,-5.0,-6.5,-10.0
259,-12.0,-11.0,-9.5,-8.5,-8.0,-6.5,-5.5,-5.5,-7.5,-11.0
260,-10.5,-10.5,-7.0,-7.0,-7.5,-5.5,-4.5,-3.0,-7.0,-10.0
261,-11.5,-10.0,-8.5,-8.5,-7.0,-6.0,-5.5,-4.5,-7.0,-10.5
262,-11.0,-10.5,-8.5,-8.0,-7.5,-5.0,-5.5,-4.0,-7.0,-10.0
263,-11.5,-10.0,-9.0,-7.5,-7.5,-6.5,-5.5,-5.0,-8.0,-11.0
264,-10.0,-9.5,-7.5,-7.0,-7.0,-5.5,-5.0,-3.5,-7.0,-10.0
265,-11.0,-10.5,-8.5,-7.5,-7.5,-6.0,-5.5,-4.0,-7.5,-11.0
266,-11.0,-9.5,-8.5,-7.5,-7.5,-6.0,-5.5,-4.0,-6.5,-11.0
267,-11.5,-10.0,-9.5,-8.0,-8.0,-7.0,-6.0,-4.5,-7.0,-11.0
268,-11.5,-9.5,-8.0,-7.0,-7.5,-6.0,-5.0,-4.0,-7.5,-11.5
269,-12.0,-10.5,-9.0,-8.5,-8.0,-7.0,-6.0,-5.0,-8.5,-12.0
270,-11.5,-11.0,-11.0,-10.0,-6.5,-8.0,-6.0,-3.5,-6.0,-11.5
271,-12.5,-11.5,-9.5,-10.0,-8.0,-8.0,-6.0,-5.0,-8.5,-11.5
272,-10.5,-9.5,-7.5,-7.0,-6.5,-5.5,-5.0,-4.0,-7.0,-10.0
273,-11.0,-9.5,-9.5,-9.5,-8.5,-7.0,-7.5,-6.5,-8.5,-11.5
274,-11.0,-10.0,-8.0,-7.5,-7.0,-6.5,-5.5,-3.5,-6.5,-11.0
275,-10.5,-10.0,-8.0,-7.5,-7.0,-5.5,-6.0,-4.5,-6.5,-10.5
276,-11.5,-9.5,-9.0,-7.5,-7.0,-7.0,-5.5,-4.0,-6.0,-11.0
277,-12.5,-10.0,-10.0,-8.5,-8.0,-7.0,-6.5,-5.0,-6.0,-11.5
278,-11.5,-9.5,-8.0,-7.5,-7.0,-6.0,-5.5,-4.5,-6.5,-11.5
279,-12.0,-9.5,-10.0,-8.5,-7.0,-7.5,-5.5,-5.0,-7.0,-12.0
280,-9.5,-9.5,-7.5,-8.0,-7.5,-6.0,-4.0,-5.0,-7.5,-10.0
281,-12.0,-10.5,-8.0,-8.5,-7.5,-7.0,-5.5,-5.0,-8.5,-11.0
282,-12.0,-10.0,-8.5,-9.0,-7.5,-7.0,-5.0,-5.0,-7.0,-11.0
283,-12.5,-10.5,-9.0,-8.5,-7.5,-7.5,-6.0,-6.5,-8.5,-12.0
284,-10.5,-9.5,-6.5,-7.0,-7.5,-6.0,-5.5,-4.5,-7.5,-10.5
285,-11.5,-10.0,-8.0,-8.0,-6.5,-6.5,-5.5,-4.5,-7.0,-10.5
286,-11.5,-10.0,-8.0,-8.5,-7.5,-6.5,-6.0,-5.0,-7.5,-11.5
287,-12.0,-10.5,-9.5,-8.5,-8.0,-7.5,-6.0,-5.5,-7.5,-11.5
288,-12.0,-9.0,-9.0,-9.0,-6.5,-8.0,-5.5,-6.0,-7.5,-10.0
289,-12.0,-11.5,-9.5,-10.5,-9.5,-7.5,-9.0,-8.0,-9.0,-11.0
290,-11.0,-10.0,-7.5,-9.0,-7.5,-6.5,-4.5,-4.5,-8.5,-12.5
291,-11.5,-9.0,-8.0,-9.0,-7.0,-7.0,-5.5,-5.0,-8.0,-11.5
292,-11.0,-9.0,-8.0,-8.5,-7.0,-6.0,-5.0,-5.0,-8.0,-11.5
293,-11.0,-9.0,-8.5,-8.5,-7.5,-6.0,-5.5,-6.0,-9.0,-11.0
294,-10.5,-9.0,-8.0,-9.0,-7.5,-7.0,-5.5,-4.0,-7.0,-10.5
295,-12.0,-10.0,-8.5,-8.5,-6.5,-6.0,-5.5,-5.0,-8.5,-12.0
296,-11.0,-9.5,-8.0,-8.0,-7.0,-6.0,-5.0,-5.0,-8.0,-11.5
297,-11.5,-8.5,-10.5,-9.5,-7.0,-7.5,-6.5,-5.0,-6.5,-11.0
298,-11.5,-9.0,-8.5,-9.0,-7.5,-6.0,-5.5,-5.0,-8.0,-12.0
299,-11.0,-8.5,-8.5,-8.5,-7.5,-5.5,-5.0,-5.5,-8.0,-12.0
300,-10.5,-11.0,-9.0,-8.0,-6.5,-9.0,-6.5,-7.0,-10.5,-12.5
301,-12.0,-10.0,-10.0,-9.5,-7.0,-8.0,-6.5,-6.0,-9.0,-11.5
302,-12.0,-9.5,-10.0,-8.5,-7.0,-6.5,-6.0,-5.5,-8.0,-11.0
303,-12.0,-10.0,-10.0,-8.0,-6.5,-8.0,-7.0,-7.0,-8.0,-12.0
304,-10.5,-10.0,-8.0,-8.0,-6.5,-6.0,-6.0,-5.0,-8.5,-11.0
305,-12.5,-11.0,-9.5,-7.5,-6.0,-5.5,-7.0,-6.0,-8.5,-12.5
306,-11.5,-9.5,-9.5,-8.0,-6.0,-8.0,-6.5,-6.0,-7.5,-12.0
307,-11.5,-10.0,-10.0,-8.0,-6.5,-7.0,-6.5,-6.0,-8.0,-12.5
308,-11.5,-9.5,-8.0,-7.0,-6.0,-8.5,-7.0,-5.5,-8.5,-12.0
309,-11.0,-9.0,-9.0,-8.0,-6.0,-7.0,-6.0,-6.0,-8.0,-12.5
310,-11.5,-10.5,-8.5,-8.5,-6.5,-7.0,-6.0,-5.5,-9.0,-12.0
311,-11.5,-10.0,-8.5,-8.0,-7.5,-5.5,-6.5,-5.5,-8.5,-9.0
312,-11.0,-10.0,-9.0,-7.5,-6.5,-7.0,-5.5,-5.5,-8.5,-10.0
313,-11.5,-9.5,-9.5,-7.0,-6.0,-7.5,-6.0,-7.0,-8.5,-11.5
314,-11.5,-12.0,-8.0,-10.0,-9.0,-6.5,-7.5,-5.0,-7.5,-10.5
315,-12.0,-10.0,-10.5,-9.0,-6.5,-8.5,-7.0,-6.0,-8.0,-11.5
316,-10.5,-9.5,-8.5,-7.0,-6.0,-6.0,-6.0,-5.0,-7.5,-11.0
317,-12.0,-10.5,-11.0,-9.5,-7.5,-8.5,-7.0,-6.5,-8.5,-12.0
318,-11.5,-9.0,-8.5,-7.5,-6.5,-7.0,-6.0,-5.5,-8.0,-11.5
319,-12.0,-10.0,-10.0,-9.0,-7.0,-7.5,-6.0,-6.0,-8.5,-12.5
320,-10.5,-9.5,-8.0,-8.0,-6.0,-5.5,-4.5,-4.0,-8.5,-10.5
321,-11.5,-10.5,-10.0,-8.5,-7.0,-6.5,-6.5,-5.5,-9.0,-11.0
322,-11.0,-9.5,-9.5,-7.5,-6.0,-5.5,-6.0,-5.0,-7.5,-10.0
323,-11.5,-9.5,-10.0,-7.0,-6.5,-7.0,-5.5,-6.0,-9.0,-11.0
324,-10.5,-9.0,-9.0,-8.5,-7.0,-8.0,-7.0,-5.0,-8.0,-9.5
325,-10.5,-10.0,-9.0,-8.0,-6.5,-6.5,-6.0,-5.5,-8.5,-10.5
326,-11.5,-10.0,-10.0,-8.0,-7.0,-7.0,-6.0,-5.5,-8.5,-11.5
327,-11.5,-9.0,-10.5,-8.0,-6.5,-7.5,-6.5,-6.0,-7.5,-11.0
328,-11.0,-9.0,-8.5,-7.0,-6.5,-6.0,-5.5,-5.0,-8.5,-10.5
329,-11.5,-9.5,-10.0,-8.0,-7.0,-7.5,-6.0,-6.0,-9.0,-12.0
330,-11.5,-10.0,-10.0,-7.5,-7.0,-7.5,-6.5,-5.5,-7.5,-12.5
331,-12.0,-9.5,-9.5,-7.0,-7.0,-7.0,-6.5,-6.0,-8.5,-12.5
332,-12.0,-10.0,-10.0,-7.5,-7.5,-7.5,-6.5,-6.0,-8.5,-12.5
333,-13.0,-9.0,-10.5,-6.5,-7.0,-8.0,-6.5,-8.5,-5.5,-12.5
334,-11.0,-10.0,-9.0,-7.0,-7.5,-6.5,-6.5,-5.0,-8.0,-12.5
335,-11.5,-9.5,-9.5,-7.0,-7.0,-7.0,-6.5,-5.5,-8.0,-12.5
336,-11.0,-9.5,-9.5,-7.0,-7.0,-7.5,-6.0,-5.0,-7.0,-11.0
337,-11.5,-9.5,-11.0,-8.0,-7.5,-7.5,-7.0,-5.5,-7.5,-12.5
338,-11.5,-9.5,-9.0,-7.0,-7.0,-7.5,-6.0,-5.0,-8.0,-12.0
339,-11.0,-9.0,-9.5,-7.5,-7.5,-7.0,-6.0,-6.0,-8.0,-12.5
340,-10.5,-11.0,-7.5,-8.0,-7.5,-6.5,-6.5,-3.0,-8.5,-12.0
341,-11.0,-10.0,-8.0,-8.0,-7.0,-7.0,-6.0,-4.5,-8.5,-12.0
342,-11.5,-10.0,-9.5,-8.5,-7.0,-8.0,-6.5,-5.0,-8.0,-12.5
343,-9.5,-9.0,-6.5,-7.5,-7.0,-6.0,-6.0,-5.5,-7.0,-11.0
344,-10.5,-10.0,-7.0,-6.0,-7.0,-6.5,-6.0,-3.5,-8.5,-11.5
345,-11.5,-10.0,-9.0,-7.5,-6.5,-8.0,-7.0,-4.5,-8.0,-12.5
346,-11.0,-10.0,-8.5,-7.0,-7.0,-7.0,-6.5,-4.5,-8.0,-12.5
347,-12.0,-11.0,-10.0,-8.0,-7.0,-8.0,-7.0,-5.0,-8.5,-13.0
348,-11.0,-9.5,-8.0,-6.5,-6.5,-7.5,-6.5,-4.5,-8.0,-12.0
349,-12.0,-10.5,-9.0,-8.0,-7.5,-7.5,-6.5,-5.0,-9.0,-13.0
350,-10.5,-10.5,-8.5,-7.5,-6.5,-7.0,-5.5,-4.5,-8.0,-12.0
351,-11.5,-10.0,-9.5,-8.0,-6.0,-8.0,-6.5,-5.5,-8.0,-10.5
352,-10.5,-9.5,-8.0,-6.5,-6.0,-6.5,-5.0,-4.5,-8.0,-11.0
353,-11.5,-9.5,-9.5,-7.5,-7.0,-7.5,-6.5,-6.0,-8.5,-12.0
354,-10.5,-9.5,-8.0,-7.0,-6.5,-7.0,-6.0,-4.0,-7.5,-11.5
355,-12.0,-9.5,-8.5,-7.0,-6.0,-6.0,-6.0,-5.5,-7.5,-11.5
356,-11.0,-9.5,-8.5,-6.0,-6.0,-6.5,-5.5,-5.0,-7.5,-12.0
357,-12.0,-9.0,-10.0,-6.5,-5.0,-8.5,-7.5,-6.5,-7.5,-11.0
358,-10.5,-8.5,-7.5,-6.0,-6.0,-5.5,-5.5,-5.0,-7.0,-11.0
359,-12.0,-10.5,-9.0,-8.5,-7.5,-7.5,-6.5,-5.5,-9.0,-12.5
360,-10.5,-11.0,-12.0,-10.5,-7.5,-7.5,-7.5,-5.5,-7.5,-11.0
361,-10.0,-10.5,-8.5,-9.5,-7.0,-6.5,-6.5,-6.0,-8.0,-10.5
362,-11.0,-10.5,-8.5,-8.0,-6.5,-6.5,-5.5,-4.5,-8.0,-11.0
363,-11.0,-10.0,-9.5,-7.5,-7.0,-7.5,-6.0,-6.5,-8.0,-12.0
364,-9.0,-8.5,-7.0,-6.5,-6.0,-5.5,-5.0,-3.5,-7.0,-10.5
365,-9.0,-6.5,-8.5,-7.5,-5.0,-5.5,-5.0,-4.0,-6.0,-8.0
366,-11.5,-8.5,-9.5,-7.5,-6.5,-7.5,-5.5,-4.5,-6.5,-10.5
367,-12.0,-11.0,-10.0,-8.0,-8.0,-7.5,-6.5,-5.0,-8.5,-13.0
368,-11.0,-9.0,-7.5,-6.0,-6.0,-7.0,-5.0,-5.0,-8.0,-12.0
369,-12.0,-9.0,-9.5,-8.5,-7.0,-7.0,-7.0,-6.0,-5.5,-12.0
370,-11.5,-11.0,-9.0,-8.0,-7.0,-8.0,-6.0,-3.5,-8.5,-13.0
371,-12.0,-11.0,-10.0,-8.5,-7.5,-9.0,-7.0,-5.0,-9.0,-13.0
372,-11.0,-10.5,-9.0,-7.5,-6.5,-8.0,-6.0,-4.5,-8.0,-12.0
373,-11.5,-10.5,-9.5,-7.5,-7.0,-8.0,-6.5,-5.0,-8.0,-13.0
374,-11.5,-11.0,-8.5,-7.5,-7.0,-8.0,-7.0,-4.0,-8.5,-13.0
375,-11.5,-11.0,-9.5,-8.0,-6.5,-8.0,-7.0,-5.0,-8.0,-12.0
376,-11.0,-10.5,-9.0,-7.0,-7.0,-8.0,-6.5,-4.5,-7.5,-12.5
377,-11.5,-10.5,-10.0,-7.5,-7.0,-8.0,-6.5,-4.5,-7.0,-12.5
378,-11.5,-9.5,-9.5,-8.0,-6.5,-9.0,-6.5,-5.0,-7.0,-12.0
379,-12.0,-10.5,-9.5,-8.0,-7.5,-8.5,-7.0,-5.0,-9.0,-13.5
380,-11.5,-10.5,-8.0,-7.0,-6.5,-7.0,-5.5,-4.5,-8.0,-12.0
381,-12.0,-10.0,-9.0,-8.0,-7.0,-8.0,-6.0,-5.5,-8.5,-12.0
382,-12.0,-10.5,-8.5,-8.0,-7.5,-8.0,-6.0,-5.0,-8.5,-12.0
383,-11.5,-10.0,-8.5,-6.5,-6.5,-7.5,-5.5,-5.5,-8.5,-12.0
384,-10.5,-9.5,-7.5,-7.0,-5.5,-6.5,-5.5,-5.0,-7.0,-9.5
385,-11.5,-10.5,-8.0,-7.5,-7.0,-7.0,-6.0,-5.5,-8.0,-12.0
386,-11.0,-10.0,-8.5,-8.0,-7.0,-7.0,-6.0,-5.0,-7.5,-12.0
387,-11.0,-9.5,-9.5,-7.5,-7.0,-8.0,-6.5,-5.5,-7.5,-12.0
388,-10.5,-8.5,-7.5,-6.5,-7.0,-7.0,-5.0,-5.0,-7.5,-11.5
389,-11.5,-10.0,-8.5,-8.0,-7.5,-7.5,-6.0,-5.5,-9.0,-13.0
390,-10.5,-10.0,-8.5,-8.0,-7.0,-7.0,-5.5,-4.5,-8.5,-13.0
391,-10.5,-9.5,-8.5,-7.5,-6.5,-6.5,-5.5,-5.0,-8.5,-12.0
392,-8.5,-9.0,-8.0,-6.5,-6.5,-5.0,-5.0,-4.0,-7.0,-10.0
393,-11.0,-9.5,-9.0,-7.0,-6.5,-7.0,-6.0,-5.5,-8.5,-12.5
394,-10.5,-10.5,-8.0,-7.5,-7.0,-6.0,-6.0,-4.0,-8.5,-13.0
395,-11.5,-11.0,-9.0,-8.0,-7.0,-7.0,-6.0,-5.0,-9.0,-13.0
396,-10.5,-9.0,-9.0,-7.0,-6.5,-6.5,-6.0,-5.0,-7.0,-12.0
397,-11.5,-10.5,-10.0,-8.0,-7.5,-7.0,-6.5,-5.5,-9.0,-13.5
398,-11.0,-10.0,-8.5,-7.5,-7.5,-6.5,-5.5,-5.0,-9.0,-13.0
399,-11.0,-9.5,-9.0,-8.0,-8.0,-6.5,-5.0,-5.5,-9.0,-13.5
400,-10.0,-9.5,-6.5,-7.0,-7.0,-7.5,-4.5,-3.5,-8.5,-11.0
401,-12.5,-12.0,-8.5,-7.0,-8.0,-7.5,-6.0,-5.0,-10.0,-11.5
402,-12.5,-11.0,-9.0,-8.0,-7.5,-7.0,-5.5,-5.0,-8.5,-11.5
403,-11.5,-10.5,-9.0,-8.0,-7.5,-7.5,-5.5,-5.5,-9.0,-11.5
404,-11.5,-11.5,-9.5,-10.0,-11.0,-8.5,-5.0,-7.5,-9.0,-13.0
405,-12.5,-11.5,-9.0,-8.0,-6.5,-7.5,-6.0,-5.0,-8.0,-10.5
406,-12.5,-11.0,-8.5,-7.0,-7.0,-6.5,-5.5,-5.0,-8.0,-11.5
407,-12.5,-11.5,-9.0,-7.0,-7.0,-7.0,-6.5,-4.5,-7.5,-11.5
408,-12.0,-10.0,-8.5,-7.0,-6.5,-6.5,-5.5,-5.5,-8.0,-11.0
409,-11.0,-9.0,-8.0,-7.0,-6.0,-5.0,-6.5,-5.0,-9.0,-11.5
410,-12.5,-11.5,-8.0,-8.0,-7.0,-8.0,-6.0,-5.5,-9.5,-11.5
411,-12.0,-11.0,-7.0,-7.5,-7.5,-7.0,-5.5,-4.5,-7.5,-10.5
412,-11.5,-11.0,-8.0,-7.0,-7.0,-6.5,-5.0,-5.0,-9.5,-10.0
413,-12.5,-10.5,-9.0,-8.0,-7.0,-8.0,-6.0,-6.0,-9.5,-12.0
414,-11.5,-10.5,-7.5,-8.0,-7.5,-6.5,-6.0,-4.0,-7.0,-10.5
415,-12.5,-11.0,-8.0,-7.5,-6.5,-6.0,-5.5,-4.5,-8.5,-10.5
416,-12.0,-10.5,-8.0,-6.5,-6.5,-7.0,-5.0,-4.5,-8.5,-10.0
417,-12.0,-11.0,-10.5,-8.5,-7.5,-7.5,-7.0,-5.0,-6.5,-11.0
418,-13.5,-10.0,-10.0,-9.5,-9.0,-8.0,-6.5,-6.5,-9.5,-11.0
419,-12.0,-11.5,-8.5,-7.5,-8.0,-8.0,-6.5,-4.5,-10.5,-12.0
420,-11.5,-12.5,-10.5,-9.0,-9.0,-9.5,-5.0,-6.5,-8.0,-10.0
