,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
097,-9.25,-9.5,-12.25,-14.25,-9.25,-12.75,-13.0,-12.0,-10.5,-11.0
098,-8.25,-8.75,-11.75,-13.75,-9.0,-12.5,-12.5,-12.25,-10.25,-10.5
099,-8.25,-8.75,-11.75,-14.0,-9.0,-12.5,-12.25,-12.0,-10.25,-10.75
100,-0.5,-2.75,-3.25,-4.5,-0.5,-3.75,-3.25,-2.5,-3.0,-1.25
101,-2.0,-5.5,-6.75,-7.25,-4.0,-7.0,-6.75,-5.25,-5.5,-4.25
102,-3.25,-6.25,-6.5,-8.25,-4.0,-8.0,-7.25,-5.5,-4.75,-4.5
103,-4.5,-7.0,-6.75,-8.0,-4.25,-8.5,-8.0,-5.75,-5.5,-5.25
104,-3.5,-6.5,-6.5,-7.75,-4.25,-8.0,-7.75,-5.25,-5.0,-5.0
105,-4.0,-7.0,-6.5,-8.5,-4.25,-8.25,-7.75,-5.5,-5.75,-5.0
106,-4.25,-7.25,-5.75,-7.75,-4.0,-7.75,-7.75,-5.25,-5.0,-5.25
107,-4.25,-7.0,-6.75,-8.25,-4.0,-7.75,-7.75,-5.75,-5.0,-5.0
108,-4.0,-6.75,-6.5,-7.75,-3.75,-8.0,-7.5,-5.25,-4.75,-5.0
109,-4.5,-7.0,-6.75,-8.0,-4.25,-7.75,-7.75,-5.25,-5.5,-5.25
110,-3.5,-6.75,-6.75,-6.25,-4.5,-7.5,-6.75,-5.5,-6.25,-5.0
111,-3.75,-6.5,-6.25,-6.75,-4.25,-7.0,-8.25,-6.0,-5.25,-5.5
112,-5.0,-8.5,-8.0,-9.25,-6.25,-9.75,-9.5,-7.5,-6.75,-7.25
113,-5.25,-8.5,-7.75,-9.0,-6.0,-9.5,-9.25,-7.75,-6.5,-7.25
114,-5.25,-8.75,-8.0,-9.25,-6.5,-9.5,-10.0,-7.25,-6.75,-7.25
115,-5.5,-9.25,-8.25,-9.75,-6.5,-10.0,-9.0,-6.75,-7.0,-7.25
116,-5.5,-8.75,-8.0,-9.0,-6.25,-10.0,-10.0,-7.0,-6.5,-7.25
117,-5.75,-9.0,-8.5,-9.5,-6.5,-9.75,-10.25,-7.5,-6.5,-7.75
118,-5.0,-8.5,-7.75,-8.75,-6.0,-10.0,-9.75,-7.25,-6.25,-7.25
119,-5.25,-8.5,-8.25,-8.75,-6.25,-10.0,-10.0,-7.25,-6.5,-7.25
120,-5.75,-8.75,-8.25,-10.0,-6.0,-10.25,-9.0,-7.25,-6.5,-7.0
121,-5.0,-8.5,-8.5,-9.5,-5.75,-9.25,-9.25,-7.5,-6.0,-7.0
122,-5.0,-8.5,-8.75,-9.75,-6.25,-10.0,-9.25,-7.75,-6.0,-7.25
123,-2.25,-5.25,-6.0,-6.75,-4.0,-7.0,-6.5,-5.5,-3.5,-4.25
124,-4.75,-8.25,-8.5,-9.5,-6.0,-9.75,-9.25,-7.75,-5.75,-7.0
125,-5.5,-8.75,-8.5,-10.0,-5.75,-10.0,-9.0,-7.25,-6.25,-7.0
126,-5.75,-9.0,-8.25,-9.5,-6.0,-10.0,-9.25,-7.75,-6.25,-7.25
127,-5.5,-8.75,-8.75,-9.5,-5.75,-9.75,-9.5,-8.0,-6.0,-7.25
128,-5.0,-8.25,-9.0,-9.75,-6.25,-10.0,-9.5,-8.25,-6.0,-7.5
129,-5.25,-7.75,-8.5,-9.75,-6.25,-10.25,-9.5,-7.5,-6.0,-7.5
130,-6.0,-8.5,-7.0,-8.0,-4.75,-9.0,-7.75,-6.25,-5.75,-6.75
131,-5.5,-8.0,-7.5,-8.0,-5.0,-8.5,-8.0,-7.0,-5.5,-6.75
132,-5.5,-8.25,-7.25,-8.25,-5.0,-9.0,-8.0,-7.0,-5.5,-7.0
133,-2.25,-4.25,-5.25,-6.0,-3.75,-6.0,-6.75,-6.75,-4.25,-5.0
134,-5.25,-8.0,-7.5,-8.5,-5.25,-8.75,-7.75,-7.25,-5.5,-7.0
135,-5.75,-8.5,-7.0,-8.5,-5.0,-8.75,-7.5,-6.25,-5.25,-6.5
136,-6.25,-9.0,-7.5,-8.5,-5.0,-9.25,-8.25,-7.0,-5.75,-7.25
137,-5.75,-8.25,-7.75,-8.0,-4.5,-9.0,-8.25,-7.0,-5.25,-6.75
138,-5.5,-8.0,-7.5,-7.75,-4.5,-9.25,-8.25,-7.0,-5.25,-7.0
139,-5.0,-7.5,-7.5,-8.5,-5.0,-9.0,-8.25,-7.0,-5.5,-7.0
140,-3.25,-6.75,-7.75,-9.0,-5.75,-8.25,-8.0,-6.5,-5.25,-5.75
141,-4.0,-7.5,-8.25,-9.0,-5.75,-8.0,-8.25,-7.25,-5.75,-6.0
142,-4.25,-7.5,-8.25,-9.25,-6.0,-8.75,-8.25,-7.5,-5.75,-6.0
143,-3.75,-6.75,-8.0,-8.75,-5.5,-7.75,-8.0,-7.5,-5.25,-5.5
144,-3.75,-7.0,-8.5,-9.0,-6.25,-8.5,-8.5,-8.0,-5.5,-6.0
145,-2.75,-6.25,-7.75,-8.5,-6.0,-7.75,-8.0,-6.75,-5.5,-5.5
146,-4.0,-7.0,-8.0,-8.5,-5.5,-8.25,-8.0,-7.5,-5.5,-5.75
147,-3.5,-6.5,-7.5,-8.0,-5.0,-8.0,-7.75,-6.75,-4.75,-5.25
148,-4.25,-7.25,-8.5,-9.0,-5.75,-8.5,-8.5,-7.5,-5.25,-6.0
149,-3.75,-6.75,-8.5,-9.25,-5.75,-8.75,-8.25,-7.75,-5.75,-6.0
150,-5.5,-8.5,-8.25,-9.5,-6.0,-9.25,-8.5,-7.0,-6.25,-6.75
151,-5.25,-8.5,-9.0,-9.5,-6.5,-9.5,-9.0,-8.25,-6.0,-6.75
152,-5.0,-8.0,-8.5,-9.25,-6.0,-9.5,-8.75,-7.75,-5.75,-6.5
153,-5.5,-8.25,-9.0,-9.25,-6.5,-9.75,-8.75,-8.5,-6.25,-6.75
154,-4.75,-8.0,-8.75,-9.25,-6.0,-9.5,-8.5,-7.75,-5.75,-6.5
155,-4.5,-7.75,-8.0,-9.0,-5.75,-8.75,-8.0,-7.0,-5.5,-6.0
156,-4.75,-7.75,-8.25,-8.75,-5.75,-9.0,-8.5,-7.5,-5.25,-6.0
